IT03905601203_25008448.pdf;21510450;PD;001;-1401,16;-1401,16;,00;,00;IM63;EUR;08/10/25;
IT03905601203_25008448.pdf;21510450;PD;002;2,00;2,00;,00;,00;IM66;EUR;08/10/25;
IT00670390350_25008782.pdf;21510626;PV;001;2942,56;2942,56;,00;,00;IM63;EUR;13/10/25;
IT00122680226_25008107.pdf;21511258;PV;001;40,00;40,00;,00;,00;IM64;EUR;27/10/25;
IT00867000960_25009559.pdf;21511679;PV;001;11681,49;11681,49;,00;,00;IM63;EUR;31/10/25;
IT01657140354_25009305.pdf;21511526;PV;001;1342,03;1342,03;,00;,00;IM57;EUR;30/10/25;
20029723_25009426.pdf;21511543;PL;001;514,60;,00;514,60;,00;NOIVA;EUR;30/10/25;
IT02495130011_25006091.pdf;21507516;PV;001;264,07;216,45;,00;47,62;IM22;EUR;16/07/25;
IT00141290353_25009397.pdf;21511474;PV;001;113,46;93,00;,00;20,46;IM22A2;EUR;30/10/25;
20015548_25009355.pdf;21511498;PV;001;448,00;448,00;,00;,00;IM40;EUR;30/10/25;
IT09399880153_25005514.pdf;21506930;PV;001;460,45;377,42;,00;83,03;IM22;EUR;30/06/25;
20015548_25009208.pdf;21511312;PV;001;183,93;183,93;,00;,00;IM40;EUR;27/10/25;
IT00566100988_25008615.pdf;21511702;PV;001;12940,40;12940,40;,00;,00;IM63;EUR;31/10/25;
IT00566100988_25008615.pdf;21511702;PV;002;2,00;2,00;,00;,00;IM66;EUR;31/10/25;
IT09630830157_25008108.pdf;21510881;PV;001;11895,20;11895,20;,00;,00;IM63;EUR;15/10/25;
IT09630830157_25008108.pdf;21510881;PV;002;2,00;2,00;,00;,00;IM66;EUR;15/10/25;
IT02690180365_25009269.pdf;21511278;PV;001;805,00;805,00;,00;,00;IM63;EUR;27/10/25;
IT02690180365_25009269.pdf;21511278;PV;002;2,00;2,00;,00;,00;IM66;EUR;27/10/25;
IT00753490366_25009289.pdf;21511327;PV;001;2062,78;1690,80;,00;371,98;IM22;EUR;27/10/25;
IT01654270212_25004779.pdf;21511622;PV;001;4555,50;4555,50;,00;,00;IM63;EUR;31/10/25;
IT01654270212_25004779.pdf;21511622;PV;002;2,00;2,00;,00;,00;IM66;EUR;31/10/25;
20010436_24011732.pdf;21511413;PV;001;933,33;,00;933,33;,00;NOIVA;EUR;28/10/25;
IT00141290353_25009183.pdf;21511195;PV;001;289,43;237,24;,00;52,19;IM22A2;EUR;23/10/25;
20029723_25009446.pdf;21511572;PL;001;1277,00;,00;1277,00;,00;NOIVA;EUR;30/10/25;
IT00953470408_25009186.pdf;21511234;PV;001;148,96;122,10;,00;26,86;IM22;EUR;24/10/25;
20029723_25009455.pdf;21511562;PL;001;154,14;,00;154,14;,00;NOIVA;EUR;30/10/25;
IT02945540249_25009369.pdf;21511476;PV;001;6033,17;6033,17;,00;,00;IM63;EUR;30/10/25;
IT02945540249_25009369.pdf;21511476;PV;002;2,00;2,00;,00;,00;IM66;EUR;30/10/25;
IT01921910152_25009498.pdf;21511623;PV;001;438,54;438,54;,00;,00;IM64;EUR;31/10/25;
IT01921910152_25009498.pdf;21511623;PV;002;2,00;2,00;,00;,00;IM66;EUR;31/10/25;
20015548_25009543.pdf;21511693;PV;001;589,84;589,84;,00;,00;IM40;EUR;31/10/25;
20015548_25009543.pdf;21511693;PV;002;648,82;648,82;,00;,00;IM41;EUR;31/10/25;
IT13397910962_25008492.pdf;21511533;PV;001;29,21;23,94;,00;5,27;IM22;EUR;30/10/25;
20018797_25009243.pdf;21511297;PV;001;853,58;853,58;,00;,00;IM40;EUR;27/10/25;
20018797_25009243.pdf;21511297;PV;002;,00;,00;,00;,00;IM40;EUR;27/10/25;
20019331_25009517.pdf;21511650;PL;001;9405,00;9405,00;,00;,00;IM40;EUR;31/10/25;
20020921_25009282.pdf;21511510;PL;001;117,20;117,20;,00;,00;IM40;EUR;30/10/25;
IT01672840384_25008529.pdf;21511255;PV;001;292,80;240,00;,00;52,80;IM22;EUR;27/10/25;
IT01705000212_25009106.pdf;21511123;PV;001;364,78;299,00;,00;65,78;IM22;EUR;22/10/25;
20029723_25009468.pdf;21511579;PL;001;141,10;,00;141,10;,00;NOIVA;EUR;30/10/25;
IT02442930356_25009310.pdf;21511369;PV;001;192,76;158,00;,00;34,76;IM22;EUR;28/10/25;
